SYNOPCode,TemperatureMin,Particulate,AbsoluteHumidity,VisibilityMin,ParticulateMin,Temperature,FSO_Att
7,0.221439055696784,8.946947046,4.823681895,260.772597451656,8.75577673706652,0.237369568,11.84270907
7,0.4111378416912,4.929537834,4.858162771,660.255239777029,4.67715328568573,0.43754293,12.92901936
7,0.458608734942616,4.930127229,4.856207001,281.499732307582,4.81363554521658,0.498013738,12.82445387
7,1.5555663900791,9.057393452,5.369519669,795.091006642231,8.47705386525538,1.724642353,7.037327673
7,1.59457874783138,0.0,5.295899473,1436.80029754761,0.0,1.690413314,7.204017702
7,4.53026077724092,8.844092468,3.034995726,44066.5919335158,8.44158392207569,4.8514648,2.65295199
7,4.86196455983351,8.962588491,2.971163289,32382.334027877,8.22108589238285,5.251257764,2.881555242
7,0.370861709366253,9.052318544,4.828976449,559.543818872078,8.9758779752428,0.402492952,12.80814309
7,0.495215183558787,4.902904993,4.871653943,674.534184835224,4.48704675400096,0.497319009,13.22544787
7,0.53555274297226,4.909882723,4.91087621,287.307700692725,4.56563056482542,0.547195513,13.00640375
7,1.90014973926653,9.070241535,5.376405945,535.9223668916,8.92789207848711,1.932098588,7.680348283
7,1.6559929581953,8.853350476,5.360197552,795.969149737901,8.38313497266922,1.709506471,7.112717858
7,1.50712045020445,0.0,5.286147906,1492.26138694049,0.0,1.657027356,7.471341761
7,4.67588210100755,8.941226237,3.084959971,42442.0204087736,8.88040085939974,4.881680384,2.684497326
7,5.09665141957414,9.104825153,2.973155539,30108.4570020403,8.8881058072399,5.26046104,2.879926506
7,4.62901369405732,5.941447966,3.020827914,62090.322366653,5.87136208918873,5.071254866,2.910109501
7,-0.08739246968099,7.092440516,3.861013327,21570.7433503153,6.59587259533425,-0.085752945,13.97835591
7,0.0209463378707285,54.15279271,3.868320518,3703.42104027576,49.1535383697339,0.021539347,16.47539845
7,0.0783898293650963,71.23319408,3.927221481,2792.92844744009,66.4159458372352,0.085520438,18.45296767
7,0.00912968670585164,69.98271365,3.965262046,3098.30367819017,68.738771329717,0.009169756,18.66807461
7,0.0413634613827315,71.2873584,3.947529757,4479.96995985767,67.64316568497,0.041767042,16.92897032
7,-0.069596581642289,52.48900911,3.964081202,3397.99236709805,51.9817402415085,-0.066370851,15.9421908
7,-0.0883148446078534,54.57574949,3.990670138,9422.24128064268,51.558838877732,-0.082504036,13.65207483
7,-0.209137660294594,36.10479331,3.898413458,11236.183473181,33.2681278270414,-0.194849821,11.38324588
7,-0.025739491336449,28.2030955,3.934466475,7322.5328580477,27.8295174856331,-0.025306685,9.144837848
7,-0.277265170347554,14.81399973,3.90813555,19351.006056453,14.5846580753024,-0.253868122,9.834289812
7,-0.325176021207547,9.063178839,4.006068776,35711.595843913,8.57372217578553,-0.296495144,9.957586033
7,-0.132178628305554,4.93740153,4.09961414,54422.3969270855,4.70281888076044,-0.125316559,9.082208757
7,0.439307525709073,14.95006338,4.265120765,18163.8126750975,14.6841969383425,0.485944349,9.069615103
7,0.549719654804981,29.61861837,4.205777168,8886.28311323613,29.5178457050196,0.591584201,8.773348849
7,0.465137360646278,29.43518823,4.232717141,15144.7488742347,27.2141010648806,0.486594838,9.75244273
7,0.464159941708706,24.50385526,4.273445678,15472.9640970698,23.782329329277,0.47372734,9.595024216
7,0.538527581942571,25.30328758,4.233291456,21792.4843943027,24.1342736646518,0.539470306,9.900318438
7,0.537747439068174,25.25672609,4.252753441,13730.4171444905,24.7609610560905,0.592704334,9.027008384
7,0.617965298350268,24.77169464,4.359194911,25562.0572254067,23.3308844482802,0.659617443,9.423596471
7,0.488131278172021,18.12121748,4.222543545,29177.9014478009,16.90898968249,0.509522943,9.070326727
7,0.740400016777165,14.9396441,4.206095809,19359.328569362,14.3013640676763,0.778396058,9.580495332
7,0.813591283825396,15.25928782,4.276434959,26888.3852267743,13.7334510726355,0.845675382,9.502825032
7,0.741735491538594,15.2089648,4.349864649,35311.3208363836,14.9725772385505,0.7852567,8.888152982
7,3.92767894919707,20.2721773,3.967005742,20555.94064877,18.9846760308281,4.220945851,5.727977165
7,4.01314709065827,22.86906829,3.908466822,28881.6142636649,21.3993358521544,4.136889834,5.598425434
7,3.95899213468794,48.46134813,3.937151587,22947.8078886643,45.0687340572921,4.099651188,6.719709587
7,3.7061114099478,19.77447869,4.092728799,39031.7880726716,18.0516968291236,4.086241796,5.466773245
7,-1.21337985492952,13.06764493,3.582944414,16390.1655013649,12.327795230207,-1.178429347,9.534423628
